sample,noise_level,rank,candidate_x,candidate_y,gt_x,gt_y,template_score,gray_score,edge_score,gradient_score,structural_score,center_distance,distance_to_gt,label
sample_003,low,19,52.0,529.0,149.2,544.8,0.7085917592048645,0.8542967736721039,0.5998701229691505,0.7246248126029968,0.7515426591038704,0.317446845944325,98.47578382526335,0
sample_003,low,20,788.0,233.0,149.2,544.8,0.7080751061439514,0.8540377616882324,0.5823132619261742,0.7108602374792099,0.7424218520522118,0.27769857759808564,710.8337921061434,0
sample_003,low,21,644.0,233.0,149.2,544.8,0.7071943283081055,0.8535973429679871,0.5893260464072227,0.7143462151288986,0.7450426325201989,0.21450524469112636,584.8472279151197,0
sample_003,low,22,740.0,233.0,149.2,544.8,0.7017257213592529,0.8508627712726593,0.5739012360572815,0.700425535440445,0.7352955698966981,0.2538592129508007,668.0298496324846,0
sample_003,low,23,244.0,545.0,149.2,544.8,0.6998624205589294,0.84993115067482,0.5998130068182945,0.8015689551830292,0.7805626437067985,0.18379472244871448,94.8002109702294,0
sample_003,low,24,812.0,249.0,149.2,544.8,0.6698535084724426,0.8349270820617676,0.5513352900743484,0.7368015199899673,0.7389584988355637,0.2831474880693805,725.8109120149683,0
sample_003,low,25,620.0,249.0,149.2,544.8,0.6632787585258484,0.83163982629776,0.5310315694659948,0.7200360298156738,0.7268766563385725,0.19672442654637476,556.0128415783217,0
sample_003,low,26,602.0,541.0,149.2,544.8,0.6630279421806335,0.8315139710903168,0.5301963370293379,0.7485723048448563,0.7380737777799369,0.07773351915358008,452.8159449489384,0
sample_003,low,27,148.0,513.0,149.2,544.8,0.6585038304328918,0.8292522728443146,0.5698512569069862,0.688016951084137,0.7208779409527779,0.2490712749395241,31.82263345482264,0
sample_003,low,28,673.0,557.0,149.2,544.8,0.6584304571151733,0.8292156755924225,0.5688183531165123,0.7481899261474609,0.7447259113192559,0.1287982919141399,523.9420578651803,0
sample_003,low,29,770.0,557.0,149.2,544.8,0.6579177379608154,0.8289585709571838,0.5794261172413826,0.7464664429426193,0.7460552290081979,0.19512688179746018,620.919866005268,0
sample_003,low,30,698.0,413.0,149.2,544.8,0.6574360728263855,0.8287180960178375,0.5903815403580666,0.762681782245636,0.7546362593770027,0.15292645291119517,564.4047129498476,0
sample_004,low,1,223.0,669.0,223.7,669.3,0.926296055316925,0.9631481468677521,0.6709872931241989,0.9185889959335327,0.8868923157453538,0.2294449825121482,0.7615773105863625,1
sample_004,low,2,223.0,708.0,223.7,669.3,0.9185024499893188,0.9592510461807251,0.6955911666154861,0.9126610159873962,0.8878830581903459,0.24494182982904328,38.70633023163012,0
sample_004,low,3,223.0,631.0,223.7,669.3,0.8917094469070435,0.9458545744419098,0.6409475803375244,0.8785711526870728,0.8579598069190979,0.21666794871415568,38.306396332727466,0
sample_004,low,4,814.0,105.0,223.7,669.3,0.88763028383255,0.9438156187534332,0.6541194170713425,0.8777174949645996,0.8594371289014817,0.3568059696810018,816.6324632293281,0
sample_004,low,5,223.0,766.0,223.7,669.3,0.8822412490844727,0.9411203861236572,0.6380567401647568,0.8699744343757629,0.8520492762327194,0.27155570330965245,96.70253357591004,0
sample_004,low,6,814.0,163.0,223.7,669.3,0.880129873752594,0.9400643706321716,0.654744029045105,0.8728087842464447,0.8560980677604675,0.32570308564703526,777.6848847701747,0
sample_004,low,7,526.0,456.0,223.7,669.3,0.8771165013313293,0.9385585188865662,0.6633859276771545,0.8706911504268646,0.8563770532608033,0.0361386219991853,369.9759181352213,0
sample_004,low,8,526.0,398.0,223.7,669.3,0.8748648166656494,0.937431812286377,0.6470678746700287,0.8695936799049377,0.8522237718105317,0.07443117626371357,406.1883553229954,0
sample_004,low,9,526.0,495.0,223.7,669.3,0.8746820688247681,0.9373406767845154,0.6773243099451065,0.8668739497661591,0.8571507126092912,0.018721645226849055,348.94953789910653,0
sample_004,low,10,814.0,66.0,223.7,669.3,0.8685417175292969,0.9342707991600037,0.6247553825378418,0.8491330444812775,0.8383126139640809,0.37878225935225635,844.0527116241022,0
sample_004,low,11,799.0,192.0,223.7,669.3,0.8555026650428772,0.9277515709400177,0.7018416225910187,0.8609943687915802,0.855866700410843,0.30353335895746286,747.519484695884,0
sample_004,low,12,526.0,360.0,223.7,669.3,0.8553337454795837,0.9276657104492188,0.6486121863126755,0.8438964784145355,0.8383473128080369,0.100687635785135,432.49483233906966,0
sample_004,low,13,799.0,134.0,223.7,669.3,0.8517897725105286,0.9258946180343628,0.6748038530349731,0.8522136211395264,0.8462040662765504,0.33418333291772645,785.8219772951122,0
sample_004,low,14,511.0,427.0,223.7,669.3,0.8512115478515625,0.9256061911582947,0.6485104709863663,0.8632729649543762,0.8452537566423417,0.052201532544552745,375.8331810790527,0
sample_004,low,15,222.0,804.0,223.7,669.3,0.8388311266899109,0.9194159209728241,0.6380847692489624,0.8479704260826111,0.8345714926719666,0.2912902332725901,134.7107271155494,0
sample_004,low,16,79.0,669.0,223.7,669.3,0.8329736590385437,0.9164870381355286,0.6517610251903534,0.815392792224884,0.8231041371822357,0.32078185734233783,144.70031098791736,0
sample_004,low,17,79.0,708.0,223.7,669.3,0.8318289518356323,0.9159142673015594,0.6829578131437302,0.8186779320240021,0.8304284423589707,0.3320429189126008,149.7857803664954,0
sample_004,low,18,655.0,76.0,223.7,669.3,0.831684947013855,0.9158419370651245,0.6787548810243607,0.8100095689296722,0.8260915786027909,0.3192185771536487,733.5015882736724,0
sample_004,low,19,727.0,163.0,223.7,669.3,0.8303179144859314,0.9151586294174194,0.6849872767925262,0.8190169632434845,0.8306676924228669,0.28731341771661134,713.8981580029465,0
sample_004,low,20,194.0,669.0,223.7,669.3,0.830010175704956,0.9150058627128601,0.6678477227687836,0.8219414055347443,0.8283484518527985,0.24718110769231535,29.70151511286923,0
sample_004,low,21,425.0,485.0,223.7,669.3,0.8296914100646973,0.9148449003696442,0.6701791733503342,0.8096403181552887,0.82382992208004,0.054083269131959835,272.92522785554286,0
sample_004,low,22,655.0,134.0,223.7,669.3,0.829627275466919,0.9148131608963013,0.6706365793943405,0.8108188211917877,0.8243801087141037,0.2810524862014211,687.4342004875812,0
sample_004,low,23,353.0,456.0,223.7,669.3,0.8283286094665527,0.9141644239425659,0.6761683970689774,0.8139854073524475,0.8264936119318009,0.1085011520676163,249.43011045180566,0
sample_004,low,24,727.0,105.0,223.7,669.3,0.8281440734863281,0.9140723049640656,0.6615731567144394,0.8066792786121368,0.8206152647733689,0.3221443775700578,756.1384661555051,0
sample_004,low,25,425.0,427.0,223.7,669.3,0.8280096054077148,0.9140045344829559,0.6659094244241714,0.8073781132698059,0.8217349439859392,0.07400675644831355,315.00949192048165,0
sample_004,low,26,151.0,679.0,223.7,669.3,0.8278873562812805,0.9139435589313507,0.7083123475313187,0.8253379762172699,0.837375083565712,0.2773463538610162,73.34425676220326,0
sample_004,low,27,497.0,495.0,223.7,669.3,0.8277170062065125,0.913858562707901,0.6945943236351013,0.8193911015987396,0.8322187304496766,0.00412310562561766,324.1502429429908,0
sample_004,low,28,497.0,456.0,223.7,669.3,0.8274092078208923,0.9137049913406372,0.6820286065340042,0.8185691237449646,0.8293153673410416,0.03118493225902535,346.68397713191183,0
sample_004,low,29,468.0,456.0,223.7,669.3,0.8267714977264404,0.9133855700492859,0.6783453673124313,0.8093228936195374,0.8247524589300156,0.03847076812334269,324.31370615501277,0
sample_004,low,30,353.0,398.0,223.7,669.3,0.8267703652381897,0.9133847653865814,0.6650561392307281,0.8184353709220886,0.8257392823696137,0.12651679730375726,300.53648696955247,0
sample_005,low,1,690.0,57.0,690.1,56.9,0.8874932527542114,0.9437462687492371,0.7681740820407867,0.8695449829101562,0.8789513170719148,0.34084380587007884,0.1414213562373266,1
sample_005,low,2,633.0,57.0,690.1,56.9,0.8618873357772827,0.9309435784816742,0.7509934902191162,0.839648962020874,0.8584357142448427,0.32706115636070265,57.10008756560714,0
sample_005,low,3,791.0,57.0,690.1,56.9,0.8471555113792419,0.9235773980617523,0.7248495370149612,0.8352189660072327,0.8484884530305863,0.37478660595063956,100.90004955400168,0
sample_005,low,4,402.0,207.0,690.1,56.9,0.8385685086250305,0.9192855954170227,0.7033259123563766,0.8053522408008575,0.8305203169584274,0.21846395583711284,324.8563066957451,0
sample_005,low,5,395.0,67.0,690.1,56.9,0.837585985660553,0.9187926352024078,0.7140648812055588,0.8130042254924774,0.8355317205190659,0.3150507895562238,295.272789128968,0
sample_005,low,6,719.0,57.0,690.1,56.9,0.836961030960083,0.9184806644916534,0.7263808697462082,0.8207174837589264,0.8409554332494736,0.3494352586674676,28.900173009862737,0
sample_005,low,7,352.0,67.0,690.1,56.9,0.835999608039856,0.917999804019928,0.715040847659111,0.808982789516449,0.8338012069463732,0.32356838535308113,338.2508240936007,0
sample_005,low,8,431.0,120.0,690.1,56.9,0.8350295424461365,0.9175147712230682,0.6939913034439087,0.790695458650589,0.8220823526382447,0.2730943060556188,266.67287076116315,0
sample_005,low,9,431.0,207.0,690.1,56.9,0.833289623260498,0.916645348072052,0.6994697600603104,0.7962266802787781,0.8250427633523942,0.2128497122384712,299.43750600083484,0
sample_005,low,10,474.0,207.0,690.1,56.9,0.830929696559906,0.9154662489891052,0.6915701031684875,0.7979307770729065,0.8236728310585022,0.2079963941995149,263.11446178422045,0
sample_005,low,11,402.0,120.0,690.1,56.9,0.830095648765564,0.9150472283363342,0.6945108324289322,0.7912640869617462,0.8214266926050187,0.27749234223668223,294.9291779393826,0
sample_005,low,12,697.0,197.0,690.1,56.9,0.8293994069099426,0.9147001504898071,0.6992405951023102,0.794140636920929,0.8233844339847565,0.2555562560376873,140.26981143496272,0
sample_005,low,13,359.0,207.0,690.1,56.9,0.8268086910247803,0.9134049117565155,0.7011183649301529,0.798049807548523,0.824805560708046,0.2299239004540415,363.53434500745595,0
sample_005,low,14,424.0,67.0,690.1,56.9,0.8261858224868774,0.9130928218364716,0.6986238360404968,0.801311731338501,0.8254865884780884,0.31085768447957013,266.29160707765465,0
sample_005,low,15,359.0,120.0,690.1,56.9,0.8256506323814392,0.9128254652023315,0.6899000257253647,0.7879844903945923,0.8183039873838425,0.28660163991156784,337.0590749408774,0
sample_005,low,16,467.0,67.0,690.1,56.9,0.8245340585708618,0.9122667610645294,0.7074453979730606,0.8054086267948151,0.82855923473835,0.30706513966909366,223.3285024353139,0
sample_005,low,17,474.0,120.0,690.1,56.9,0.8220775127410889,0.9110389649868011,0.6874096691608429,0.781602531671524,0.8145385324954987,0.2693287953413077,225.12401026989548,0
sample_005,low,18,431.0,178.0,690.1,56.9,0.8216356039047241,0.910817563533783,0.6712218075990677,0.7704966962337494,0.8067700654268265,0.2328572524101407,286.00353144672886,0
sample_005,low,19,496.0,67.0,690.1,56.9,0.8215022087097168,0.9107506573200226,0.701842725276947,0.8012292683124542,0.8251605153083801,0.30619030030358574,194.36259928288678,0
sample_005,low,20,402.0,178.0,690.1,56.9,0.8214326500892639,0.9107156991958618,0.6707884818315506,0.7737953364849091,0.8079621106386186,0.238,312.5169115423996,0
sample_005,low,21,654.0,197.0,690.1,56.9,0.8162592053413391,0.9081297814846039,0.6855054050683975,0.7850241959095001,0.8143626719713211,0.2403383032310913,144.6762592825789,0
sample_005,low,22,431.0,91.0,690.1,56.9,0.8150203824043274,0.9075110554695129,0.6819111257791519,0.7724006474018097,0.8083469063043595,0.29329336848964044,261.33430697097543,0
sample_005,low,23,395.0,96.0,690.1,56.9,0.8129639625549316,0.9064818024635315,0.6767040640115738,0.7650471925735474,0.8039524108171464,0.295161820024203,297.6790553599632,0
sample_005,low,24,359.0,178.0,690.1,56.9,0.8127356171607971,0.906366765499115,0.663572758436203,0.767281174659729,0.8021737277507783,0.2485608577391058,352.5513012314662,0
sample_005,low,25,474.0,178.0,690.1,56.9,0.8125375509262085,0.9062685668468475,0.6620181649923325,0.7649474143981934,0.8008900254964828,0.2284294201717458,247.71842886632396,0
sample_005,low,26,762.0,57.0,690.1,56.9,0.8098859190940857,0.9049423336982727,0.7016376554965973,0.8031491637229919,0.8235641300678254,0.36393199914269697,71.90006954099556,0
sample_005,low,27,690.0,153.0,690.1,56.9,0.8093981742858887,0.9046988785266876,0.694251224398613,0.789105087518692,0.8163718312978745,0.2797400579109113,96.10005202912222,0
sample_005,low,28,643.0,924.0,690.1,56.9,0.8082051873207092,0.9041039049625397,0.6659876108169556,0.7669849991798401,0.8016330838203432,0.3164055941351227,868.3782701104399,0
sample_005,low,29,460.0,91.0,690.1,56.9,0.8041132092475891,0.902057021856308,0.6710845828056335,0.7591014206409454,0.7986802935600281,0.29058647594132797,232.6130262904466,0
sample_005,low,30,431.0,149.0,690.1,56.9,0.7991654872894287,0.8995826244354248,0.6564840376377106,0.7474808394908905,0.7901221930980683,0.2529446579787761,274.98221760688455,0
sample_006,low,1,514.0,904.0,515.3,903.8,0.9253496527671814,0.9626749753952026,0.7006099820137024,0.9445615410804749,0.9030166029930116,0.28584261403786526,1.3152946437965525,1
sample_006,low,2,800.0,608.0,515.3,903.8,0.8651348352432251,0.9325671494007111,0.6244032680988312,0.8753393292427063,0.8480432450771332,0.22545953073667124,410.55052064270967,0
sample_006,low,3,398.0,904.0,515.3,903.8,0.8583807945251465,0.929190456867218,0.6884404569864273,0.8887834846973419,0.8648776680231095,0.2946353678701863,117.30017050285984,0
sample_006,low,4,369.0,904.0,515.3,903.8,0.8571040034294128,0.9285522699356079,0.6869457513093948,0.8891159296035767,0.8644564300775528,0.30031400233755334,146.30013670533594,0
sample_006,low,5,456.0,904.0,515.3,903.8,0.8560145497322083,0.9280070960521698,0.6907672435045242,0.8893106579780579,0.8650805503129959,0.28736040089058895,59.30033726716902,0
sample_006,low,6,340.0,904.0,515.3,903.8,0.8522154688835144,0.9261075258255005,0.6785585731267929,0.8856432735919952,0.8604120343923569,0.3072588485300301,175.30011409009404,0
sample_006,low,7,427.0,904.0,515.3,903.8,0.8500057458877563,0.9250032901763916,0.6853902041912079,0.8813835680484772,0.8596327841281891,0.2902972614407514,88.30022650027571,0
sample_006,low,8,485.0,904.0,515.3,903.8,0.8493067622184753,0.9246534109115601,0.6783677488565445,0.879942774772644,0.8575120240449905,0.2858679765206309,30.300660058817154,0
sample_006,low,9,210.0,610.0,515.3,903.8,0.8266577124595642,0.9133287370204926,0.6128383278846741,0.8352101445198059,0.8219832181930542,0.2193171219946131,423.7057115498916,0
sample_006,low,10,771.0,608.0,515.3,903.8,0.8178716897964478,0.9089355766773224,0.6178100481629372,0.8427393436431885,0.8242319777607918,0.20628257318542445,390.9988874664479,0
sample_006,low,11,181.0,610.0,515.3,903.8,0.8175904750823975,0.9087949097156525,0.618276447057724,0.8405446112155914,0.8233910977840424,0.23860113159832244,445.0560975877085,0
sample_006,low,12,685.0,608.0,515.3,903.8,0.8172182440757751,0.9086086750030518,0.6284614354372025,0.8441583514213562,0.8267990976572037,0.1514744202827659,341.0215975565184,0
sample_006,low,13,656.0,608.0,515.3,903.8,0.81374591588974,0.9068726301193237,0.6313768476247787,0.851789653301239,0.8297402828931808,0.13416407864998736,327.5578269557911,0
sample_006,low,14,152.0,610.0,515.3,903.8,0.8124338984489441,0.9062165319919586,0.6161381006240845,0.8309613466262817,0.8180987715721131,0.25807363290347973,467.23155929367607,0
sample_006,low,15,714.0,608.0,515.3,903.8,0.8107469081878662,0.9053730368614197,0.6231790110468864,0.8484218716621399,0.8261537656188012,0.16949926253526884,356.3415917346725,0
sample_006,low,16,123.0,610.0,515.3,903.8,0.8099073767662048,0.9049534201622009,0.6021728515625,0.8257977664470673,0.8127350449562073,0.27769497654801034,490.12011793028853,0
sample_006,low,17,94.0,610.0,515.3,903.8,0.8053504228591919,0.9026748538017273,0.5883904695510864,0.8198020160198212,0.8066688418388367,0.2974357073385776,513.6264498641011,0
sample_006,low,18,66.0,610.0,515.3,903.8,0.8047749400138855,0.9023871123790741,0.5976985096931458,0.8325952291488647,0.8135326385498047,0.3165880604192141,536.8323108755657,0
sample_006,low,19,742.0,608.0,515.3,903.8,0.8036309480667114,0.901815265417099,0.600487157702446,0.8275368213653564,0.8118382662534714,0.18738729946290383,372.6801980250628,0
sample_006,low,20,627.0,608.0,515.3,903.8,0.7852759957313538,0.8926376402378082,0.6040620729327202,0.8183881640434265,0.805222736299038,0.11788341698474812,316.1874918462145,0
sample_006,low,21,224.0,696.0,515.3,903.8,0.7817257046699524,0.8908628225326538,0.6612503379583359,0.8161123394966125,0.8150401324033738,0.23936582880603488,357.8219249850405,0
sample_006,low,22,224.0,754.0,515.3,903.8,0.7803952097892761,0.8901979923248291,0.6533695608377457,0.8063287138938904,0.809284594655037,0.26522820362849797,327.5602692635356,0
sample_006,low,23,224.0,792.0,515.3,903.8,0.7750983238220215,0.8875483274459839,0.6301712691783905,0.8060628473758698,0.8034787237644196,0.2841126537132762,312.017515533984,0
sample_006,low,24,800.0,665.0,515.3,903.8,0.7721846699714661,0.8860924541950226,0.643328458070755,0.7969163358211517,0.8018692076206207,0.24210018587353457,371.5905407838041,0
sample_006,low,25,800.0,780.0,515.3,903.8,0.7712636590003967,0.8856316208839417,0.6549097001552582,0.7963544130325317,0.803776353597641,0.29017236257093815,310.45213801808484,0
sample_006,low,26,514.0,943.0,515.3,903.8,0.767059862613678,0.8835307657718658,0.610904261469841,0.785828173160553,0.7899244278669357,0.3134046904562853,39.221550198838436,0
sample_006,low,27,799.0,200.0,515.3,903.8,0.7665888667106628,0.8832952082157135,0.6504318118095398,0.7842531502246857,0.7971057057380677,0.29950041736197963,758.8281294206218,0
sample_006,low,28,800.0,104.0,515.3,903.8,0.7625930309295654,0.8812966346740723,0.6525366604328156,0.7843306064605713,0.7967582285404207,0.3512947480393067,848.9606174611399,0
sample_006,low,29,224.0,638.0,515.3,903.8,0.7593489289283752,0.8796741366386414,0.5896178856492043,0.7780178785324097,0.7810003831982613,0.21819715855161817,394.3416412198944,0
sample_006,low,30,800.0,742.0,515.3,903.8,0.7545325756072998,0.8772663176059723,0.6172245815396309,0.7577150464057922,0.7774374619126321,0.2725472436110848,327.4650057639748,0
sample_007,low,1,300.0,163.0,300.1,162.7,0.9334507584571838,0.9667259156703949,0.6586475521326065,0.9365587532520294,0.893043377995491,0.2771001623961992,0.3162277660168559,1
sample_007,low,2,300.0,67.0,300.1,162.7,0.9236168265342712,0.9618078768253326,0.6377707719802856,0.9267109334468842,0.8829616785049439,0.33726028523975365,95.7000522465897,0
sample_007,low,3,300.0,115.0,300.1,162.7,0.9109771251678467,0.9554887115955353,0.6146689802408218,0.9085334837436676,0.8685426741838456,0.30677760674469057,47.70010482168775,0
sample_007,low,4,300.0,211.0,300.1,162.7,0.8925557136535645,0.9462783336639404,0.6078444346785545,0.8880304992198944,0.8552924200892449,0.24851659904320272,48.300103519557815,0
sample_007,low,5,598.0,769.0,300.1,162.7,0.780324399471283,0.8901614546775818,0.5674451738595963,0.8035553395748138,0.7909757524728775,0.2024413495311667,675.5324566591896,0
sample_007,low,6,894.0,357.0,300.1,162.7,0.7784274816513062,0.889214277267456,0.5841142162680626,0.7725864350795746,0.7815431281924248,0.2963823544005277,624.8757476490825,0
sample_007,low,7,598.0,721.0,300.1,162.7,0.7710174322128296,0.8855093121528625,0.5737359970808029,0.7975407540798187,0.7879672259092332,0.170945897874152,632.8058944099682,0
sample_007,low,8,599.0,649.0,300.1,162.7,0.7709239721298218,0.8854621350765228,0.5750160068273544,0.7838436961174011,0.7827255338430406,0.12649505919204906,570.8142429897839,0
sample_007,low,9,894.0,405.0,300.1,162.7,0.7638362050056458,0.8819182217121124,0.5520399883389473,0.754532516002655,0.7649882927536964,0.28658419356272946,641.4253658844495,0
sample_007,low,10,894.0,453.0,300.1,162.7,0.7618675231933594,0.8809341192245483,0.5579878091812134,0.7558712959289551,0.7663197278976441,0.280575301835354,661.0531748656836,0
sample_007,low,11,894.0,501.0,300.1,162.7,0.7595677971839905,0.8797842860221863,0.5568788088858128,0.7541136145591736,0.7649349220097066,0.2786009691296855,683.4940380135001,0
sample_007,low,12,877.0,935.0,300.1,162.7,0.7466757893562317,0.8733384013175964,0.5840151682496071,0.8116264045238495,0.7907889559864998,0.40703439658092777,963.981794433899,0
sample_007,low,13,408.0,163.0,300.1,162.7,0.7227418422698975,0.8613710105419159,0.5975587666034698,0.7417254149913788,0.7607503235340118,0.24701518171966674,107.90041705202067,0
sample_007,low,14,336.0,163.0,300.1,162.7,0.7171879410743713,0.8585941195487976,0.6014522686600685,0.7210005074739456,0.752128304541111,0.2650141505655877,35.901253460011645,0
sample_007,low,15,444.0,163.0,300.1,162.7,0.7147947549819946,0.8573975563049316,0.5945936143398285,0.7431062906980515,0.759120261669159,0.24156262128069397,143.90031271682489,0
sample_007,low,16,725.0,637.0,300.1,162.7,0.7127391695976257,0.8563699722290039,0.6042416766285896,0.7368242740631104,0.7581260338425637,0.18627130750601392,636.7892115920307,0
sample_007,low,17,408.0,67.0,300.1,162.7,0.7114362716674805,0.8557178974151611,0.5926798433065414,0.7362599968910217,0.7553271263837815,0.3130119806013821,144.225171173412,0
sample_007,low,18,462.0,79.0,300.1,162.7,0.7104090452194214,0.8552046120166779,0.6003823354840279,0.7450243383646011,0.7601680472493172,0.29890215790455577,182.25613844257754,0
sample_007,low,19,761.0,685.0,300.1,162.7,0.7098923325538635,0.8549470901489258,0.616902120411396,0.7343632727861404,0.7591045692563058,0.2262144999773445,696.5817252842627,0
sample_007,low,20,761.0,637.0,300.1,162.7,0.7097477316856384,0.854874461889267,0.605714313685894,0.7343316972255707,0.756825326383114,0.2084346420343797,661.3541411377115,0
sample_007,low,21,408.0,115.0,300.1,162.7,0.7090941667556763,0.8545475602149963,0.5829441174864769,0.7257789522409439,0.7487194284796715,0.27990087531124297,117.97330206449251,0
sample_007,low,22,949.0,935.0,300.1,162.7,0.7088712453842163,0.8544361591339111,0.6007000207901001,0.7361144572496414,0.7563602507114411,0.4420554263890446,1008.721220159465,0
sample_007,low,23,653.0,637.0,300.1,162.7,0.7074365615844727,0.853718638420105,0.5866803303360939,0.7288110256195068,0.7503479316830636,0.1452205219657332,591.1843198191237,0
sample_007,low,24,707.0,721.0,300.1,162.7,0.7063985466957092,0.8531993925571442,0.5899280160665512,0.7312146425247192,0.7517512172460556,0.21411445537375562,690.8447727239455,0
sample_007,low,25,706.0,769.0,300.1,162.7,0.7063231468200684,0.8531611561775208,0.5727960839867592,0.7411478012800217,0.7522827997803689,0.2395798405542503,729.6262741979622,0
sample_007,low,26,462.0,127.0,300.1,162.7,0.7060365676879883,0.853018581867218,0.581402488052845,0.7389576882123947,0.7530710056424141,0.2651160123417671,165.7893241436251,0
sample_007,low,27,689.0,637.0,300.1,162.7,0.7051687240600586,0.8525848686695099,0.6090753674507141,0.7393609434366226,0.7585933983325959,0.1650605949341029,613.3544652156696,0
sample_007,low,28,408.0,210.0,300.1,162.7,0.7051220536231995,0.8525605201721191,0.5919677466154099,0.7140989601612091,0.7450573414564133,0.21513251730038394,117.8121385936101,0
sample_007,low,29,671.0,721.0,300.1,162.7,0.7048916220664978,0.8524459600448608,0.5973322242498398,0.7264747023582458,0.7510347098112107,0.19758795509848262,670.2728548882163,0
sample_007,low,30,725.0,685.0,300.1,162.7,0.704155445098877,0.8520786166191101,0.6099943518638611,0.7280068099498749,0.7540330410003663,0.2059732992404598,673.3032749066351,0
sample_008,low,1,586.0,289.0,586.9,289.5,0.8798317313194275,0.9399157166481018,0.6221595853567123,0.9136528670787811,0.8658593505620957,0.16111641753713368,1.0295630140986802,1
sample_008,low,2,586.0,328.0,586.9,289.5,0.5810508728027344,0.7905256450176239,0.5633481368422508,0.7055715024471283,0.7111084863543511,0.1359779393872403,38.51051804377604,0
sample_008,low,3,586.0,462.0,586.9,289.5,0.5656230449676514,0.7828114926815033,0.5968953967094421,0.757906049489975,0.7356660962104797,0.06648308055437865,172.50234781010954,0
sample_008,low,4,586.0,500.0,586.9,289.5,0.5627402663230896,0.781370609998703,0.5710126832127571,0.7410726100206375,0.7231798246502876,0.06081118318204309,210.50192398170617,0
sample_008,low,5,586.0,366.0,586.9,289.5,0.5586032271385193,0.7793011963367462,0.5657585710287094,0.7482244670391083,0.7241619795560837,0.11258774356030055,76.50529393447228,0
sample_008,low,6,759.0,290.0,586.9,289.5,0.5549221038818359,0.7774614095687866,0.5610218122601509,0.7528309226036072,0.7243212953209878,0.23577637710339006,172.10072632037324,0
sample_008,low,7,586.0,424.0,586.9,289.5,0.5522041320800781,0.7761021554470062,0.5848743170499802,0.7639751732349396,0.7330057948827744,0.08115417426109392,134.50301111871065,0
sample_008,low,8,716.0,290.0,586.9,289.5,0.5358210206031799,0.7679104208946228,0.5589318796992302,0.7347359359264374,0.7128449186682702,0.21302112571292076,129.1009682380423,0
sample_008,low,9,673.0,290.0,586.9,289.5,0.5355966687202454,0.767798513174057,0.5584023110568523,0.7466225475072861,0.7174488864839077,0.19239152787999786,86.10145178799254,0
sample_008,low,10,629.0,290.0,586.9,289.5,0.5175136923789978,0.7587573230266571,0.547119814902544,0.7208830416202545,0.7012801088392735,0.17427134015666487,42.102969016448256,0
sample_008,low,11,802.0,290.0,586.9,289.5,0.4758460521697998,0.7379230409860611,0.5389782637357712,0.6932695508003235,0.6802726894617082,0.26009998077662366,215.10058112427313,0
sample_008,low,12,303.0,297.0,586.9,289.5,0.4716380834579468,0.7358193546533585,0.543942254036665,0.731912150979042,0.6958810530602932,0.20002249873451736,283.99904929418335,0
sample_008,low,13,876.0,72.0,586.9,289.5,0.45031505823135376,0.7251579165458679,0.5410067439079285,0.7081010639667511,0.6815049409866334,0.40283991857808726,361.7804030071281,0
sample_008,low,14,876.0,130.0,586.9,289.5,0.4502379596233368,0.7251191437244415,0.5447896718978882,0.7200264781713486,0.6870161831378937,0.37301206414806476,330.1803446603083,0
sample_008,low,15,876.0,188.0,586.9,289.5,0.4364285469055176,0.7182141095399857,0.5415590144693851,0.7128681391477585,0.6807447023689748,0.3454851661070269,306.40016318533515,0
sample_008,low,16,289.0,326.0,586.9,289.5,0.4212338924407959,0.7106168121099472,0.5431292057037354,0.6470598429441452,0.651696503162384,0.19338691786157614,300.12773947104586,0
sample_008,low,17,289.0,479.0,586.9,289.5,0.4101920425891876,0.7050962746143341,0.5407824441790581,0.6957137584686279,0.6684805020689965,0.14993665329064804,353.0646682974664,0
sample_008,low,18,572.0,395.0,586.9,289.5,0.4024103283882141,0.701204851269722,0.5413225181400776,0.6375395655632019,0.6437622703611852,0.09002499652874195,106.54698494091701,0
sample_008,low,19,891.0,159.0,586.9,289.5,0.40207430720329285,0.701037660241127,0.5503503195941448,0.675816148519516,0.6608115874230862,0.3668528315278485,330.9185096062171,0
sample_008,low,20,289.0,441.0,586.9,289.5,0.4012170433998108,0.7006081491708755,0.5610033087432384,0.6997699439525604,0.6723518989980222,0.15492256130079957,334.2105025279726,0
sample_008,low,21,289.0,364.0,586.9,289.5,0.3964773118495941,0.6982392221689224,0.5336626768112183,0.6839612722396851,0.6596127331256867,0.1775063379150164,307.0743558163071,0
sample_008,low,22,461.0,288.0,586.9,289.5,0.3964424133300781,0.69822096824646,0.49631864996626973,0.644880086183548,0.6365041517652572,0.15242211125686456,125.90893534614608,0
sample_008,low,23,318.0,326.0,586.9,289.5,0.3919505774974823,0.6959754824638367,0.5556276179850101,0.579367108643055,0.6212625600397587,0.17804493814764855,271.3659153246774,0
sample_008,low,24,891.0,101.0,586.9,289.5,0.39192822575569153,0.6959640085697174,0.5544223301112652,0.6703362911939621,0.6574045859277249,0.39502025264535484,357.7835379108435,0
sample_008,low,25,601.0,395.0,586.9,289.5,0.38890576362609863,0.6944531798362732,0.547829519957304,0.6502740681171417,0.6474568031728268,0.1030194156457898,106.43805710365068,0
