sample,noise_level,rank,candidate_x,candidate_y,gt_x,gt_y,template_score,gray_score,edge_score,gradient_score,structural_score,center_distance,template_gap,gray_gap,edge_gap,gradient_gap,structural_gap,combined_score,combined_gap,normalized_rank,distance_from_template_best,nearest_candidate_distance,neighborhood_density_50,neighborhood_density_100,distance_to_gt,label
sample_010,clean,26,523.0,131.0,807.6,598.1,0.6550602316856384,0.8275303840637207,0.6121631041169167,0.7225818037986755,0.7424774959683419,0.2614287665885298,0.2620345950126648,0.13101744651794434,0.1040046438574791,0.23012325167655945,0.16525720804929733,0.7054839526861907,0.19293978400528433,0.8620689655172413,546.5757038142109,29.0,2,4,546.973098058762,0
sample_010,clean,27,523.0,73.0,807.6,598.1,0.6523599028587341,0.8261802196502686,0.5980576723814011,0.7152156680822372,0.7361698895692825,0.3023722870899382,0.2647349238395691,0.13236761093139648,0.11811007559299469,0.23748938739299774,0.1715648144483567,0.6996207661926747,0.19880297049880036,0.896551724137931,596.8927876930663,29.0,1,3,597.2664145923493,0
sample_010,clean,28,229.0,640.0,807.6,598.1,0.645148515701294,0.8225744366645813,0.6089318618178368,0.7119989991188049,0.735615746676922,0.2156861145275699,0.2719463109970093,0.13597339391708374,0.10723588615655899,0.24070605635643005,0.17211895734071725,0.6977934486418962,0.20063028804957883,0.9310344827586207,579.5239425597531,29.0,2,4,580.1151351240545,0
sample_010,clean,29,935.0,200.0,807.6,598.1,0.6388676762580872,0.819433718919754,0.6447111964225769,0.6894530653953552,0.7324969530105592,0.3736475612124345,0.27822715044021606,0.139114111661911,0.07145655155181885,0.26325199007987976,0.17523775100708006,0.6956720438599586,0.2027516928315164,0.9655172413793104,418.07654801483426,412.146818500398,0,0,417.98848070251887,0
sample_010,clean,30,688.0,720.0,807.6,598.1,0.6388002038002014,0.8193997144699097,0.646931380033493,0.6889539510011673,0.7327277421951295,0.2046264889988586,0.2782946228981018,0.13914811611175537,0.06923636794090271,0.2637511044740677,0.17500696182250974,0.6959260639548301,0.20249767273664487,1.0,170.42593699317015,119.20570456148481,0,0,170.77403198378846,0
sample_011,clean,1,949.0,558.0,950.0,557.5,0.8824501633644104,0.9412248730659484,0.6436986923217773,0.8957216143608093,0.8635183334350586,0.3201288802966705,0.0,0.0,0.0,0.0,0.0,0.8543215733766556,0.0,0.0,0.0,36.0,2,4,1.118033988749895,1
sample_011,clean,2,913.0,558.0,950.0,557.5,0.7841089367866516,0.892054408788681,0.6075502261519432,0.8354889154434204,0.8125273749232294,0.2949008307889281,0.09834122657775879,0.049170464277267345,0.03614846616983414,0.060232698917388916,0.05099095851182922,0.789776634350419,0.06454493902623659,0.034482758620689655,36.0,36.0,3,4,37.003378224156776,0
sample_011,clean,3,683.0,844.0,950.0,557.5,0.6795889139175415,0.8397945165634155,0.5912093967199326,0.7996635437011719,0.7740251034498216,0.2755222314079211,0.2028612494468689,0.10143035650253285,0.05248929560184479,0.09605807065963745,0.08949322998523701,0.7332649905979634,0.12105658277869225,0.06896551724137931,390.57905729826325,36.0,4,8,391.6264163715211,0
sample_011,clean,4,791.0,844.0,950.0,557.5,0.6789371371269226,0.839468389749527,0.607226051390171,0.8071251511573792,0.7800826266407968,0.3186039861646429,0.2035130262374878,0.1017564833164214,0.03647264093160629,0.08859646320343018,0.08343570679426182,0.7381268628686667,0.11619471050798891,0.10344827586206896,326.7414880299103,36.0,2,6,327.6633180568127,0
sample_011,clean,5,755.0,844.0,950.0,557.5,0.6771373152732849,0.838568240404129,0.6089098528027534,0.8082375228404999,0.7805042758584022,0.302787879546061,0.2053128480911255,0.10265663266181935,0.034788839519023895,0.08748409152030945,0.08301405757665636,0.7380112683027983,0.11631030507385731,0.13793103448275862,345.5893516878088,36.0,3,9,346.56492898156904,0
sample_011,clean,6,719.0,844.0,950.0,557.5,0.674848735332489,0.8374243080615997,0.5997051075100899,0.8005834519863129,0.7751441255211831,0.2883548161553748,0.2076014280319214,0.10380056500434864,0.04399358481168747,0.09513816237449646,0.08837420791387551,0.7331695484369993,0.12115202493965627,0.1724137931034483,367.00953666083393,36.0,4,9,368.0261539619161,0
sample_011,clean,7,647.0,844.0,950.0,557.5,0.6678034067153931,0.8339016139507294,0.5976864621043205,0.7990026772022247,0.7726990088820458,0.2645231558862096,0.21464675664901733,0.107323259115219,0.04601223021745682,0.0967189371585846,0.09081932455301278,0.7294195706397295,0.12490200273692609,0.20689655172413793,415.9326868617084,36.0,3,7,417.0026978329996,0
sample_011,clean,8,680.0,260.0,950.0,557.5,0.6571136116981506,0.8285563886165619,0.5925616547465324,0.7907767593860626,0.7662455901503563,0.2121320343559642,0.22533655166625977,0.11266848444938649,0.051137037575244904,0.1049448549747467,0.09727274328470226,0.7217062599211932,0.1326153134554624,0.2413793103448276,401.4536087769046,36.0,2,4,401.7539669997049,0
sample_011,clean,9,788.0,260.0,950.0,557.5,0.6531067490577698,0.8265531957149506,0.5739344134926796,0.7874579727649689,0.7603913500905037,0.2650886644124942,0.22934341430664062,0.11467167735099781,0.06976427882909775,0.10826364159584045,0.10312698334455483,0.7155750306695701,0.13874654270708553,0.27586206896551724,338.71079108879894,36.0,2,3,338.7480627250878,0
sample_011,clean,10,644.0,260.0,950.0,557.5,0.6504409313201904,0.8252197206020355,0.5763715282082558,0.7873306274414062,0.7602944448590279,0.1979090700296477,0.23200923204421997,0.11600515246391285,0.06732716411352158,0.10839098691940308,0.10322388857603071,0.7148959811776876,0.139425592198968,0.3103448275862069,426.4141179651537,36.0,2,3,426.78126716152855,0
sample_011,clean,11,716.0,260.0,950.0,557.5,0.6468420028686523,0.8234207332134247,0.5976277366280556,0.7877253890037537,0.7639839962124825,0.2283155710852853,0.23560816049575806,0.11780413985252369,0.04607095569372177,0.10799622535705566,0.0995343372225761,0.7175517483800651,0.13676982499659052,0.3448275862068966,378.276354005904,36.0,2,4,378.5,0
sample_011,clean,12,752.0,260.0,950.0,557.5,0.6431393027305603,0.8215692043304443,0.5797153934836388,0.7834374308586121,0.7579457327723504,0.2460731598529185,0.2393108606338501,0.11965566873550404,0.06398329883813858,0.11228418350219727,0.10557260066270813,0.7114111132174731,0.14291046015918252,0.3793103448275862,357.2296180329957,36.0,2,4,357.36570904327124,0
sample_011,clean,13,931.0,522.0,950.0,557.5,0.5643358826637268,0.782168060541153,0.6049432381987572,0.5980760082602501,0.6730862751603126,0.3051597942062486,0.3181142807006836,0.15905681252479542,0.03875545412302017,0.29764560610055923,0.19043205827474596,0.6315999162942171,0.22272165708243852,0.41379310344827586,40.24922359499622,40.24922359499622,3,4,40.26474885057648,0
sample_011,clean,14,611.0,844.0,950.0,557.5,0.5616273283958435,0.780813604593277,0.5757326781749725,0.7550398111343384,0.7294879019260407,0.2555944052595831,0.3208228349685669,0.1604112684726714,0.06796601414680481,0.14068180322647095,0.13403043150901783,0.6688756835460663,0.1854458898305893,0.4482758620689655,442.76404551408643,36.0,1,4,443.8504815813541,0
sample_011,clean,15,824.0,260.0,950.0,557.5,0.5389413833618164,0.7694696187973022,0.555070549249649,0.7296845018863678,0.7106757581233978,0.2851105048924013,0.343508780002594,0.17175525426864613,0.0886281430721283,0.16603711247444153,0.1528425753116608,0.6484354922175408,0.20588608115911478,0.4827586206896552,323.154761685481,36.0,1,2,323.0824198250347,0
sample_011,clean,16,827.0,844.0,950.0,557.5,0.5333972573280334,0.7666986286640167,0.5581944100558758,0.7246960550546646,0.7081967554986477,0.3356076578387328,0.34905290603637695,0.17452624440193165,0.08550428226590157,0.17102555930614471,0.15532157793641088,0.6453316951170565,0.20898987825959914,0.5172413793103449,310.9340766143203,36.0,1,4,311.787187036286,0
sample_011,clean,17,665.0,808.0,950.0,557.5,0.5297395586967468,0.7648696899414062,0.5681814923882484,0.6067684963345528,0.6622915729880334,0.2470718518973782,0.3527106046676636,0.17635518312454213,0.0755171999335289,0.28895311802625656,0.20122676044702514,0.6126915588229895,0.24163001455366606,0.5517241379310345,378.35961729550365,36.0,3,9,379.4407068304612,0
sample_011,clean,18,608.0,260.0,950.0,557.5,0.5281597971916199,0.7640795707702637,0.5485216192901134,0.7310381084680557,0.7077513955533505,0.1860967490312498,0.3542903661727905,0.1771453022956847,0.0951770730316639,0.1646835058927536,0.15576693788170803,0.6430960184708238,0.21122555490583184,0.5862068965517241,452.8631139759563,36.0,1,2,453.2882636909983,0
sample_011,clean,19,949.0,486.0,950.0,557.5,0.527109682559967,0.7635546326637268,0.6075341701507568,0.6909174919128418,0.7032956838607789,0.3176452423695339,0.35534048080444336,0.17767024040222157,0.03616452217102051,0.20480412244796753,0.16022264957427967,0.6426388603448868,0.21168271303176878,0.6206896551724138,72.0,40.24922359499622,1,3,71.50699266505339,0
sample_011,clean,20,877.0,557.0,950.0,557.5,0.5254109501838684,0.7627053558826447,0.5610880479216576,0.7325264066457748,0.7103103145956993,0.2696089761117014,0.357039213180542,0.17851951718330372,0.08261064440011978,0.16319520771503448,0.1532080188393593,0.6447596398741007,0.20956193350255492,0.6551724137931034,72.00694410957877,36.013886210738214,1,3,73.00171230868493,0
sample_011,clean,21,701.0,808.0,950.0,557.5,0.5250805020332336,0.7625398933887482,0.5668533816933632,0.6036975532770157,0.6598656550049782,0.260062492489786,0.35736966133117676,0.1786849796772002,0.07684531062841415,0.29202406108379364,0.2036526784300804,0.6096457835286855,0.24467578984797012,0.6896551724137931,352.14201680572,36.0,5,10,353.2014297819305,0
sample_011,clean,22,770.0,128.0,950.0,557.5,0.5243229269981384,0.7621611058712006,0.6195438355207443,0.6780937016010284,0.7000106900930405,0.3250261527938944,0.358127236366272,0.1790637671947478,0.02415485680103302,0.21762791275978088,0.16350764334201806,0.640173497647047,0.2141480757296086,0.7241379310344828,465.769256177348,36.0,1,2,465.69330035979686,0
sample_011,clean,23,734.0,128.0,950.0,557.5,0.5238333940505981,0.7619163990020752,0.623131662607193,0.6784672737121582,0.700779801607132,0.3107571399018854,0.35861676931381226,0.17930847406387318,0.02056702971458435,0.21725434064865112,0.16273853182792652,0.6407566425204276,0.21356493085622796,0.7586206896551724,480.7546151624548,36.0,1,3,480.7559152002189,0
sample_011,clean,24,737.0,808.0,950.0,557.5,0.5220874547958374,0.7610438168048859,0.5674721300601959,0.6005465611815453,0.6581305772066117,0.2748026564645982,0.360362708568573,0.1801810562610625,0.07622656226158142,0.29517505317926407,0.20538775622844685,0.6076390561461449,0.2466825172305107,0.7931034482758621,327.7865158910598,36.0,3,10,328.8149175448097,0
sample_011,clean,25,680.0,140.0,950.0,557.5,0.5200559496879578,0.7600277066230774,0.5996673330664635,0.671574279665947,0.6925742611289025,0.2846049894151541,0.36239421367645264,0.18119716644287098,0.04403135925531387,0.22414733469486237,0.17094407230615605,0.6328007490187884,0.22152082435786724,0.8275862068965517,497.0764528721915,35.0,1,3,497.19840104328574,0
sample_011,clean,26,645.0,140.0,950.0,557.5,0.5188320875167847,0.7594155967235565,0.6041423454880714,0.6730499118566513,0.6938146725296974,0.2744312300012518,0.36361807584762573,0.18180927634239186,0.0395563468337059,0.22267170250415802,0.16970366090536115,0.6335562344640493,0.2207653389126063,0.8620689655172413,516.8558793319469,35.0,1,2,517.0408591204374,0
sample_011,clean,27,701.0,761.0,950.0,557.5,0.5173562169075012,0.7586779296398163,0.5894750952720642,0.6815822124481201,0.6939990758895874,0.2329399064136499,0.3650939464569092,0.1825469434261321,0.054223597049713135,0.2141394019126892,0.16951925754547115,0.632546076476574,0.22177549690008158,0.896551724137931,320.4886893480018,47.0,1,9,321.5793059262365,0
sample_011,clean,28,665.0,713.0,950.0,557.5,0.5168991088867188,0.7584496736526489,0.5597123056650162,0.6580920070409775,0.6785591334104539,0.1905177157116891,0.36555105447769165,0.18277519941329945,0.08398638665676117,0.23762960731983185,0.18495920002460464,0.6201242576539517,0.23419731572270386,0.9310344827586207,323.5444328063767,60.0,0,2,324.66174705376056,0
sample_011,clean,29,773.0,761.0,950.0,557.5,0.516193687915802,0.7580967545509338,0.5973660498857498,0.6877425014972687,0.6978089123964311,0.2670674072214728,0.3662564754486084,0.18312811851501454,0.04633264243602753,0.20797911286354065,0.1657094210386275,0.635287809818983,0.21903376355767257,0.9655172413793104,268.6726632912251,59.20304046246274,0,7,269.7058582975164,0
sample_011,clean,30,791.0,653.0,950.0,557.5,0.5147697925567627,0.7573846578598022,0.6079123988747597,0.668358787894249,0.6918798580765725,0.2324758051927124,0.3676803708076477,0.18384021520614613,0.03578629344701767,0.22736282646656036,0.1716384753584861,0.6312732254713773,0.22304834790527828,1.0,184.36105879496353,109.48972554536796,0,0,185.4757396534652,0
sample_012,clean,1,550.0,272.0,550.7,272.0,0.8938208222389221,0.946910947561264,0.6939235329627991,0.9437237679958344,0.8950385928153992,0.1650515071121739,0.0,0.0,0.0,0.0,0.0,0.8820238909125329,0.0,0.0,0.0,43.0,2,6,0.7000000000000455,1
sample_012,clean,2,507.0,272.0,550.7,272.0,0.5645409822463989,0.7822708487510681,0.6446663737297058,0.7574377059936523,0.7448166966438294,0.1612963111791463,0.3292798399925232,0.16464009881019592,0.04925715923309326,0.186286062002182,0.15022189617156978,0.6838537585735321,0.19817013233900072,0.034482758620689655,43.0,43.0,2,6,43.700000000000045,0
sample_012,clean,3,378.0,272.0,550.7,272.0,0.5422466397285461,0.7711240649223328,0.6459397226572037,0.7785623669624329,0.7490625172853471,0.1828496650256707,0.351574182510376,0.17578688263893127,0.0479838103055954,0.1651614010334015,0.1459760755300521,0.6807585369050503,0.20126535400748258,0.06896551724137931,172.0,28.0,2,5,172.70000000000005,0
sample_012,clean,4,435.0,272.0,550.7,272.0,0.5355933904647827,0.7677968740463257,0.6289288550615311,0.7636130154132843,0.7383497267961503,0.1676439679797635,0.3582274317741394,0.17911407351493835,0.064994677901268,0.18011075258255005,0.15668886601924892,0.6705794249475002,0.21144446596503264,0.10344827586206896,115.0,29.0,2,5,115.70000000000005,0
sample_012,clean,5,464.0,272.0,550.7,272.0,0.5348271727561951,0.767414003610611,0.6484802812337875,0.7812913954257965,0.7491782158613205,0.1632176461048253,0.35899364948272705,0.17949694395065308,0.045443251729011536,0.16243237257003784,0.14586037695407872,0.6789262168109418,0.20309767410159107,0.13793103448275862,86.0,29.0,2,6,86.70000000000005,0
sample_012,clean,6,349.0,272.0,550.7,272.0,0.5228124856948853,0.7614067196846008,0.6456931233406067,0.7752106785774231,0.7437855839729309,0.193371404297533,0.37100833654403687,0.1855042278766632,0.04823040962219238,0.16851308941841125,0.15125300884246828,0.6717079746723176,0.21031591624021528,0.1724137931034483,201.0,29.0,2,4,201.70000000000005,0
sample_012,clean,7,406.0,272.0,550.7,272.0,0.5115262866020203,0.755763441324234,0.6167774200439453,0.7646417319774628,0.7315175533294679,0.1743846323504453,0.38229453563690186,0.19114750623703003,0.07714611291885376,0.17908203601837158,0.16352103948593133,0.6585708722472192,0.22345301866531364,0.20689655172413793,144.0,28.0,2,5,144.70000000000005,0
sample_012,clean,8,551.0,127.0,550.7,272.0,0.4267562925815582,0.7133785039186478,0.6219456642866135,0.7220050692558289,0.6985425621271134,0.2662048083712989,0.4670645296573639,0.23353244364261627,0.07197786867618561,0.2217186987400055,0.1964960306882858,0.6124350392818451,0.2695888516306878,0.2413793103448276,145.00344823486094,28.0,2,5,145.00031034449546,0
sample_012,clean,9,550.0,368.0,550.7,272.0,0.4152727425098419,0.7076368033885956,0.5346129536628723,0.6948868185281754,0.6679320394992829,0.0998098191562333,0.4785480797290802,0.23927414417266846,0.15931057929992676,0.248836949467659,0.2271065533161163,0.5834830579161644,0.29854083299636847,0.27586206896551724,96.0,48.0,2,4,96.00255204941168,0
sample_012,clean,10,550.0,185.0,550.7,272.0,0.4061264991760254,0.7030632197856903,0.5736624151468277,0.7098721563816071,0.6799066334962846,0.2255271602268782,0.48769432306289673,0.24384772777557373,0.12026111781597137,0.2338516116142273,0.21513195931911466,0.5913025529682636,0.29072133794426924,0.3103448275862069,87.0,29.0,2,6,87.00281604637864,0
sample_012,clean,11,550.0,464.0,550.7,272.0,0.4040262401103973,0.7020126283168793,0.5203006751835346,0.6788362711668015,0.6563996948301792,0.0435660418215839,0.48979458212852484,0.24489831924438477,0.17362285777926445,0.2648874968290329,0.23863889798521998,0.5716020607575774,0.3104218301549555,0.3448275862068966,192.0,48.0,1,2,192.0012760374264,0
sample_012,clean,12,551.0,99.0,550.7,272.0,0.3996672332286834,0.6998337656259537,0.574213795363903,0.6996261924505234,0.6746267423033715,0.2858338678323476,0.4941535890102387,0.24707718193531036,0.11970973759889603,0.24409757554531097,0.22041185051202772,0.5858578910678625,0.2961659998446704,0.3793103448275862,173.0028901492689,28.0,2,4,173.00026011541138,0
sample_012,clean,13,551.0,70.0,550.7,272.0,0.3977822065353393,0.6988913267850876,0.5891150608658791,0.7184229344129562,0.6847487166523933,0.3061870343433895,0.4960386157035828,0.24801962077617645,0.10480847209692001,0.2253008335828781,0.21028987616300587,0.5931699503213167,0.28885394059121616,0.41379310344827586,202.00247523235947,29.0,1,3,202.0002227721544,0
sample_012,clean,14,550.0,214.0,550.7,272.0,0.397721379995346,0.6988611370325089,0.5700883492827415,0.7089584916830063,0.6771455213427544,0.2052997808084558,0.4960994422435761,0.2480498105287552,0.12383518368005753,0.23476527631282806,0.2178930714726448,0.5868796395510435,0.29514425136148936,0.4482758620689655,58.0,29.0,1,5,58.00422398412033,0
sample_012,clean,15,550.0,416.0,550.7,272.0,0.3898742198944092,0.694937452673912,0.523591935634613,0.6798986196517944,0.6546528160572052,0.0691230786351418,0.5039466023445129,0.251973494887352,0.17033159732818604,0.2638251483440399,0.24038577675819406,0.5666519613564014,0.31537192955613147,0.4827586206896552,144.0,48.0,2,3,144.00170137883788,0
sample_012,clean,16,551.0,156.0,550.7,272.0,0.3871695399284363,0.6935849636793137,0.5827935859560966,0.7042583674192429,0.675696049630642,0.2459034363322318,0.5066512823104858,0.2533259838819504,0.11112994700670242,0.2394654005765915,0.2193425431847572,0.5835985278338194,0.2984253630787135,0.5172413793103449,116.00431026474836,29.0,2,5,116.0003879303858,0
sample_012,clean,17,265.0,564.0,550.7,272.0,0.3821697831153869,0.6910845339298248,0.552698154002428,0.7679204344749451,0.6941416181623936,0.1722222401433682,0.5116510391235352,0.2558264136314392,0.14122537896037102,0.17580333352088928,0.2008969746530056,0.5936307486519218,0.2883931422606111,0.5517241379310345,408.0306361046925,43.0,1,2,408.5198771173809,0
sample_012,clean,18,264.0,853.0,550.7,272.0,0.3788253962993622,0.6894129812717438,0.5494296438992023,0.7502075731754303,0.6857341505587102,0.3002540590899646,0.5149954259395599,0.25749796628952026,0.14449388906359673,0.19351619482040405,0.20930444225668898,0.5866623574122787,0.2953615335002542,0.5862068965517241,647.5777945544457,63.0,0,2,647.887250993566,0
sample_012,clean,19,550.0,320.0,550.7,272.0,0.3433412909507751,0.6716709434986115,0.5279975887387991,0.6109530106186867,0.6186490993946792,0.132098448136229,0.550479531288147,0.2752400040626526,0.16592594422399998,0.3327707573771477,0.27638949342072006,0.5288730891235173,0.3531508017890156,0.6206896551724138,48.0,48.0,2,5,48.00510389531513,0
sample_012,clean,20,320.0,272.0,550.7,272.0,0.34293332695961,0.6714669615030289,0.5835772231221199,0.6538758873939514,0.646852584183216,0.2054069132234842,0.5508874952793121,0.27544398605823517,0.11034630984067917,0.28984788060188293,0.2481860086321832,0.5512823200970889,0.330741570815444,0.6551724137931034,230.0,29.0,1,3,230.70000000000005,0
sample_012,clean,21,264.0,790.0,550.7,272.0,0.3417605459690094,0.6708801239728928,0.5689361393451691,0.6503169238567352,0.642266047000885,0.2643822989536175,0.5520602762699127,0.2760308235883713,0.12498739361763,0.2934068441390991,0.25277254581451425,0.5470171974599362,0.3350066934525967,0.6896551724137931,591.7093881290037,52.009614495783374,0,2,592.0480470367249,0
sample_012,clean,22,258.0,469.0,550.7,272.0,0.3352460861206054,0.6676229536533356,0.5692632049322128,0.678126335144043,0.6521523565053939,0.1725181149908611,0.5585747361183167,0.27928799390792847,0.12466032803058624,0.2655974328517914,0.24288623631000528,0.5521624879539012,0.32986140295863164,0.7241379310344828,352.239975017033,48.0,1,2,352.8204784306036,0
sample_012,clean,23,261.0,947.0,550.7,272.0,0.3321714401245117,0.6660863310098648,0.5608022436499596,0.6752572804689407,0.6486978933215142,0.3584201445231559,0.5616493821144104,0.28082461655139923,0.1331212893128395,0.2684664875268936,0.24634069949388504,0.5484757529944181,0.3335481379181148,0.7586206896551724,734.2656195138105,94.04786015641186,0,1,734.5414147616185,0
sample_012,clean,24,265.0,738.0,550.7,272.0,0.3299484550952911,0.6649742275476456,0.5753687918186188,0.6502600163221359,0.6411674559116364,0.2365047568231979,0.563872367143631,0.28193672001361847,0.1185547411441803,0.2934637516736984,0.25387113690376284,0.5433214838802815,0.3387024070322514,0.7931034482758621,546.2426200874479,52.009614495783374,0,2,546.6081686180696,0
sample_012,clean,25,265.0,671.0,550.7,272.0,0.3279304504394531,0.6639651358127594,0.5499113611876965,0.6473530381917953,0.6345095418393613,0.2055066908886423,0.565890371799469,0.28294581174850464,0.14401217177510262,0.296370729804039,0.26052905097603796,0.5368331256881357,0.3451907652243972,0.8275862068965517,490.3325402214297,67.0,0,1,490.7397375391563,0
sample_012,clean,26,222.0,564.0,550.7,272.0,0.3255912959575653,0.6627957671880722,0.5473722964525223,0.6606915593147278,0.6388693898916245,0.2017176244159146,0.5682295262813568,0.28411518037319183,0.1465512365102768,0.28303220868110657,0.25616920292377476,0.5391147881746292,0.34290910273790365,0.8620689655172413,439.14462310268584,43.0,1,2,439.6677040675151,0
sample_012,clean,27,258.0,421.0,550.7,272.0,0.3123320937156677,0.6561659574508667,0.567659318447113,0.6778283268213272,0.6471295773983002,0.1800069443104904,0.5814887285232544,0.29074499011039734,0.12626421451568604,0.26589544117450714,0.24790901541709898,0.5422650003433228,0.33975889056921005,0.896551724137931,327.81854737034024,48.0,1,2,328.44221714024525,0
sample_012,clean,28,258.0,363.0,550.7,272.0,0.3065018951892853,0.6532514095306396,0.565209724009037,0.6785283535718918,0.6457538500428199,0.1966379922598886,0.5873189270496368,0.2936595380306244,0.12871380895376205,0.26519541442394257,0.24928474277257928,0.5395761793106795,0.3424477116018534,0.9310344827586207,305.8512710452582,58.0,0,1,306.5196404800189,0
sample_012,clean,29,841.0,857.0,550.7,272.0,0.2925056219100952,0.646252453327179,0.5125325759872794,0.7385758012533188,0.656437817029655,0.34909167850294,0.6013152003288269,0.3006584942340851,0.18139095697551966,0.20514796674251556,0.23860077578574423,0.540572164626792,0.34145172628574083,0.9655172413793104,653.3804404785928,489.0092023673992,0,0,653.0689779801212,0
sample_012,clean,30,135.0,564.0,550.7,272.0,0.2895120978355407,0.6447561979293823,0.5542125292122364,0.6999288201332092,0.6487165130674839,0.2620314866576153,0.6043087244033813,0.3021547496318817,0.13971100375056267,0.24379494786262512,0.2463220797479153,0.5364280050620436,0.3455958858504893,1.0,507.43373951679644,87.0,0,1,508.0063877551148,0
sample_013,clean,1,341.0,824.0,493.7,823.7,0.8793200254440308,0.939660519361496,0.6699928343296051,0.9180605113506316,0.8770869791507722,0.2552028604855361,0.0,0.0,0.048125043511390686,0.0,0.0,0.8642735087871553,0.0,0.0,0.0,43.0,1,4,152.70029469519696,0
sample_013,clean,2,384.0,824.0,493.7,823.7,0.8778921961784363,0.9389462172985076,0.6624839156866074,0.9163506627082824,0.8746155351400375,0.2433433787880821,0.0014278292655944824,0.0007143020629883923,0.05563396215438843,0.0017098486423492432,0.0024714440107346247,0.861775418370962,0.0024980904161931994,0.034482758620689655,43.0,43.0,1,6,109.70041020889576,0
sample_013,clean,3,718.0,236.0,493.7,823.7,0.8771070837974548,0.9385537803173064,0.6783571392297745,0.9112570881843568,0.8755957752466202,0.2420950226667206,0.0022129416465759277,0.0011067390441895641,0.039760738611221313,0.006803423166274802,0.0014912039041519165,0.863039335757494,0.001234173029661223,0.06896551724137931,698.47906196249,43.0,1,6,629.0483129299371,0
sample_013,clean,4,653.0,236.0,493.7,823.7,0.8716293573379517,0.9358153641223907,0.6644935607910156,0.909106820821762,0.8708675861358643,0.2157602836483118,0.0076906681060791016,0.0038451552391052246,0.053624317049980164,0.008953690528869629,0.006219393014907815,0.8575300273299219,0.006743481457233358,0.10344827586206896,665.6485559212158,37.64306044943742,1,4,608.9070372396759,0
sample_013,clean,5,449.0,824.0,493.7,823.7,0.8711811304092407,0.9355906546115876,0.6579092890024185,0.9098957479000092,0.8697764188051225,0.2319234787596978,0.008138895034790039,0.004069864749908336,0.06020858883857727,0.008164763450622448,0.007310560345649697,0.8563137640058995,0.007959744781255718,0.13793103448275862,108.0,43.0,1,4,44.70100670007331,0
sample_013,clean,6,492.0,824.0,493.7,823.7,0.8677783608436584,0.9338890016078948,0.6551738679409027,0.9080558717250824,0.8678127229213715,0.2291724241700994,0.011541664600372314,0.005771517753601185,0.06294400990009308,0.010004639625549205,0.009274256229400701,0.853866657614708,0.010406851172447218,0.1724137931034483,151.0,43.0,1,2,1.7262676501631875,1
sample_013,clean,7,783.0,236.0,493.7,823.7,0.8572987914085388,0.928649753332138,0.6609260886907578,0.8962506353855133,0.862145373225212,0.2736649411232648,0.022021234035491943,0.011010766029358021,0.05719178915023804,0.021809875965118297,0.014941605925560153,0.8473052154481411,0.016968293339014173,0.20689655172413793,735.6004350189035,65.0,0,3,655.0463953034167,0
sample_013,clean,8,493.0,651.0,493.7,823.7,0.7519980072975159,0.8759992122650146,0.716181218624115,0.7467745840549469,0.7923457622528076,0.1068877916321597,0.1273220181465149,0.06366130709648132,0.0019366592168807983,0.1712859272956847,0.08474121689796454,0.7722505360841752,0.0920229727029801,0.2413793103448276,230.28894893155424,36.40054944640259,1,2,172.7014186392226,0
sample_013,clean,9,352.0,658.0,493.7,823.7,0.7460690140724182,0.8730348646640778,0.6946093589067459,0.7307502925395966,0.7804359346628189,0.1530816775450282,0.13325101137161255,0.06662565469741821,0.023508518934249878,0.18731021881103505,0.09665104448795325,0.761204583197832,0.10306892558932323,0.27586206896551724,166.3640586184408,29.0,1,5,218.02609935510017,0
sample_013,clean,10,718.0,121.0,493.7,823.7,0.742423951625824,0.8712118268013,0.7088563740253448,0.7327188849449158,0.7833435595035554,0.3091641958571529,0.1368960738182068,0.06844869256019592,0.00926150381565094,0.18534162640571583,0.09374341964721677,0.7629499045014382,0.10132360428571707,0.3103448275862069,797.7079666143494,29.0,2,10,737.629839418119,0
sample_013,clean,11,406.0,651.0,493.7,823.7,0.7417521476745605,0.8708761930465698,0.7038864195346832,0.7378368377685547,0.7842624962329865,0.1257716184200553,0.13756787776947021,0.06878432631492615,0.014231458306312561,0.18022367358207692,0.09282448291778567,0.7631599029898644,0.1011136057972909,0.3448275862068966,184.808008484481,37.64306044943742,1,7,193.6919719554737,0
sample_013,clean,12,718.0,63.0,493.7,823.7,0.7403968572616577,0.8701989054679871,0.6944252699613571,0.7424058616161346,0.7839269608259202,0.3453208652832898,0.13892316818237305,0.06946161389350891,0.023692607879638672,0.17565464973449696,0.09316001832485199,0.7620792479813099,0.10219426080584537,0.3793103448275862,849.2643875731515,29.0,1,7,793.0794285568124,0
sample_013,clean,13,352.0,687.0,493.7,823.7,0.7388890385627747,0.8694448471069336,0.6721992641687393,0.7293702512979507,0.7739658921957017,0.1686312545170674,0.1404309868812561,0.07021567225456238,0.04591861367225647,0.18869026005268086,0.1031210869550705,0.7535805569589138,0.11069295182824146,0.41379310344827586,137.44089638822936,29.0,3,7,196.8902740106784,0
sample_013,clean,14,664.0,56.0,493.7,823.7,0.7377290725708008,0.8688652515411377,0.7072414457798004,0.7414897531270981,0.7855902910232544,0.3346879143321431,0.14159095287322998,0.07079526782035828,0.010876432061195374,0.17657075822353352,0.09149668812751777,0.7631507351994514,0.10112277358770383,0.4482758620689655,833.158448315805,29.0,1,5,786.3621176023169,0
